-11.31,-3.17,25.25
-11.48,-2.81,25.36
-11.48,-2.81,25.36
-11.43,-2.92,25.56
-11.43,-2.92,25.56
-11.43,-2.92,25.56
-11.37,-3.05,25.86
-11.37,-3.05,25.86
-11.34,-3.12,26.06
-11.34,-3.12,26.06
-11.31,-3.17,26.25
-11.31,-3.17,26.25
-11.49,-2.82,26.35
-11.49,-2.82,26.35
-11.44,-2.92,26.55
-11.44,-2.92,26.55
-11.44,-2.92,26.55
-11.38,-3.05,26.85
-11.38,-3.05,26.85
-11.55,-2.71,26.96
-11.55,-2.71,26.96
-11.49,-2.83,27.16
-11.49,-2.83,27.16
-11.45,-2.93,27.36
-11.45,-2.93,27.36
-11.4,-3.01,27.55
-11.4,-3.01,27.55
-11.4,-3.01,27.55
-11.35,-3.15,27.88
-11.35,-3.15,27.88
-11.35,-3.15,27.88
-11.24,-4.07,28.32
-11.24,-4.07,28.32
-11.22,-4.21,28.53
-11.22,-4.21,28.53
-11.2,-4.32,28.74
-11.2,-4.32,28.74
-11.2,-4.32,28.74
-11.16,-4.43,29.02
-11.16,-4.43,29.02
-11.35,-4.09,29.13
-11.35,-4.09,29.13
-11.3,-4.19,29.33
-11.3,-4.19,29.33
-11.26,-4.28,29.53
-11.26,-4.28,29.53
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-11.22,-4.36,29.72
-17.49,-19.61,34.08
-17.49,-19.61,34.08
-17.54,-19.71,34.32
-17.54,-19.71,34.32
-17.56,-19.77,34.55
-17.56,-19.77,34.55
-17.58,-19.83,34.78
-17.58,-19.83,34.78
-17.58,-19.83,34.78
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-17.59,-19.89,35.12
-31.61,-40.81,45.54
-31.61,-40.81,45.54
-31.65,-40.89,45.81
-31.65,-40.89,45.81
-31.65,-40.89,45.81
-31.7,-40.97,46.22
-31.7,-40.97,46.22
-32.04,-40.66,46.31
-32.04,-40.66,46.31
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-32.01,-40.75,46.61
-45.74,-70.36,65.44
-45.74,-70.36,65.44
-45.82,-70.61,65.94
-45.82,-70.61,65.94
-45.89,-70.85,66.41
-45.89,-70.85,66.41
-45.93,-71.0,66.81
-45.93,-71.0,66.81
-45.93,-71.08,67.14
-45.93,-71.08,67.14
-46.34,-70.9,67.28
-46.34,-70.9,67.28
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-46.29,-71.0,67.62
-56.23,-106.03,96.78
-56.23,-106.03,96.78
-56.23,-106.03,96.78
-56.38,-106.72,97.73
-56.38,-106.72,97.73
-56.46,-107.02,98.24
-56.46,-107.02,98.24
-56.54,-107.29,98.72
-56.54,-107.29,98.72
-56.6,-107.52,99.14
-56.6,-107.52,99.14
-56.6,-107.52,99.14
-56.69,-107.81,99.75
-56.69,-107.81,99.75
-56.72,-107.94,100.1
-56.72,-107.94,100.1
-56.73,-107.99,100.38
-56.73,-107.99,100.38
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-56.73,-108.03,100.65
-60.98,-134.9,125.13
-60.98,-134.9,125.13
-60.98,-134.9,125.13
-60.98,-135.54,126.04
-60.98,-135.54,126.04
-60.98,-135.54,126.04
-60.99,-136.02,126.84
-60.99,-136.02,126.84
-60.99,-136.02,126.84
-60.98,-136.23,127.42
-60.98,-136.23,127.42
-60.98,-136.23,127.42
-60.97,-136.37,127.94
-60.97,-136.37,127.94
-60.97,-136.44,128.25
-60.97,-136.44,128.25
-60.97,-136.49,128.54
-60.97,-136.49,128.54
-60.97,-136.53,128.8
-60.97,-136.53,128.8
-60.97,-136.55,129.06
-60.97,-136.55,129.06
-60.97,-136.55,129.06
-60.97,-136.59,129.46
-60.97,-136.59,129.46
-60.97,-136.59,129.46
-60.96,-136.64,129.86
-60.96,-136.64,129.86
-60.96,-136.64,129.86
-60.96,-136.68,130.25
-60.96,-136.68,130.25
-60.96,-136.7,130.51
-60.96,-136.7,130.51
-60.96,-136.72,130.76
-60.96,-136.72,130.76
-60.98,-136.74,131.0
-60.98,-136.74,131.0
-61.03,-136.73,131.2
-61.03,-136.73,131.2
-61.03,-136.73,131.2
-61.01,-136.76,131.58
-61.01,-136.76,131.58
-61.01,-136.76,131.58
-61.0,-136.79,131.97
-61.0,-136.79,131.97
-61.0,-136.79,131.97
-61.0,-136.8,132.32
-61.0,-136.8,132.32
-61.0,-136.81,132.55
-61.0,-136.81,132.55
-60.98,-136.84,132.82
-60.98,-136.84,132.82
-60.98,-136.84,133.03
-60.98,-136.84,133.03
-60.99,-136.83,133.26
-60.99,-136.83,133.26
-60.99,-136.83,133.26
-61.08,-136.9,133.62
-61.08,-136.9,133.62
-61.08,-136.9,133.62
-61.01,-136.9,134.02
-61.01,-136.9,134.02
-61.01,-136.9,134.02
-61.01,-136.92,134.38
-61.01,-136.92,134.38
-61.03,-136.92,134.59
-61.03,-136.92,134.59
-61.6,-137.07,134.74
-61.6,-137.07,134.74
-61.14,-137.0,135.1
-61.14,-137.0,135.1
-61.07,-136.97,135.36
-61.07,-136.97,135.36
-61.07,-136.97,135.36
-61.09,-137.03,135.72
-61.09,-137.03,135.72
-61.09,-137.03,135.72
-61.08,-137.05,136.09
-61.08,-137.05,136.09
-61.07,-137.05,136.32
-61.07,-137.05,136.32
-61.07,-137.03,136.54
-61.07,-137.03,136.54
-61.08,-137.05,136.77
-61.08,-137.05,136.77
-61.09,-137.04,137.0
-61.09,-137.04,137.0
-61.09,-137.04,137.0
-61.05,-137.11,137.49
-61.05,-137.11,137.49
-61.05,-137.11,137.49
-61.13,-137.14,137.8
-61.13,-137.14,137.8
-61.13,-137.14,137.8
-61.14,-137.17,138.17
-61.14,-137.17,138.17
-61.14,-137.19,138.42
-61.14,-137.19,138.42
-61.14,-137.19,138.65
-61.14,-137.19,138.65
-61.15,-137.19,138.87
-61.15,-137.19,138.87
-61.15,-137.18,139.1
-61.15,-137.18,139.1
-61.15,-137.18,139.1
-61.15,-137.21,139.47
-61.15,-137.21,139.47
-61.15,-137.22,139.71
-61.15,-137.22,139.71
-61.14,-137.23,139.95
-61.14,-137.23,139.95
-61.14,-137.24,140.19
-61.14,-137.24,140.19
-61.14,-137.24,140.42
-61.14,-137.24,140.42
-61.14,-137.24,140.42
-61.15,-137.26,140.78
-61.15,-137.26,140.78
-61.15,-137.26,140.78
-61.16,-137.25,141.12
-61.16,-137.25,141.12
-61.18,-137.22,141.26
-61.18,-137.22,141.26
-61.17,-137.25,141.57
-61.17,-137.25,141.57
-61.15,-137.25,141.81
-61.15,-137.25,141.81
-61.15,-137.26,142.04
-61.15,-137.26,142.04
-61.15,-137.26,142.04
-61.15,-137.25,142.38
-61.15,-137.25,142.38
-61.15,-137.25,142.38
-61.14,-137.25,142.73
-61.14,-137.25,142.73
-61.14,-137.27,142.97
-61.14,-137.27,142.97
-61.14,-137.26,143.2
-61.14,-137.26,143.2
-61.14,-137.26,143.43
-61.14,-137.26,143.43
-61.13,-137.26,143.66
-61.13,-137.26,143.66
-61.13,-137.26,143.66
-61.14,-137.26,144.0
-61.14,-137.26,144.0
-61.14,-137.26,144.0
-61.14,-137.25,144.34
-61.14,-137.25,144.34
-61.15,-137.24,144.55
-61.15,-137.24,144.55
-61.14,-137.25,144.79
-61.14,-137.25,144.79
-61.13,-137.26,145.03
-61.13,-137.26,145.03
-61.14,-137.25,145.24
-61.14,-137.25,145.24
-61.14,-137.25,145.24
-61.14,-137.25,145.59
-61.14,-137.25,145.59
-61.14,-137.25,145.59
-61.14,-137.24,145.92
-61.14,-137.24,145.92
-61.13,-137.26,146.17
-61.13,-137.26,146.17
-61.14,-137.25,146.39
-61.14,-137.25,146.39
-61.09,-137.26,146.59
-61.09,-137.26,146.59
-60.92,-137.5,145.91
-60.92,-137.5,145.91
-60.92,-137.5,145.91
-61.54,-137.74,146.68
-61.54,-137.74,146.68
-61.54,-137.74,146.68
-61.06,-137.54,147.21
-61.06,-137.54,147.21
-61.06,-137.54,147.21
-61.05,-137.56,147.61
-61.05,-137.56,147.61
-61.05,-137.58,147.87
-61.05,-137.58,147.87
-61.04,-137.61,148.13
-61.04,-137.61,148.13
-61.04,-137.63,148.37
-61.04,-137.63,148.37
-61.04,-137.64,148.61
-61.04,-137.64,148.61
-61.04,-137.64,148.61
-61.03,-137.65,148.98
-61.03,-137.65,148.98
-61.03,-137.66,149.22
-61.03,-137.66,149.22
-61.03,-137.66,149.46
-61.03,-137.66,149.46
-61.03,-137.68,149.71
-61.03,-137.68,149.71
-61.03,-137.68,149.94
-61.03,-137.68,149.94
-61.03,-137.68,149.94
-61.02,-137.68,150.29
-61.02,-137.68,150.29
-61.02,-137.68,150.29
-61.02,-137.68,150.64
-61.02,-137.68,150.64
-61.02,-137.68,150.64
-61.01,-137.69,151.0
-61.01,-137.69,151.0
-61.01,-137.71,151.24
-61.01,-137.71,151.24
-61.0,-137.7,151.47
-61.0,-137.7,151.47
-61.0,-137.71,151.71
-61.0,-137.71,151.71
-61.0,-137.72,151.95
-61.0,-137.72,151.95
-61.0,-137.72,151.95
-61.0,-137.73,152.3
-61.0,-137.73,152.3
-61.0,-137.73,152.3
-61.0,-137.72,152.64
-61.0,-137.72,152.64
-61.0,-137.72,152.64
-61.01,-137.71,152.97
-61.01,-137.71,152.97
-61.01,-137.73,153.22
-61.01,-137.73,153.22
-61.01,-137.73,153.22
-61.01,-137.74,153.57
-61.01,-137.74,153.57
-61.01,-137.74,153.57
-61.0,-137.73,153.91
-61.0,-137.73,153.91
-61.0,-137.73,153.91
-60.99,-137.73,154.25
-60.99,-137.73,154.25
-60.99,-137.73,154.25
-61.0,-137.72,154.59
-61.0,-137.72,154.59
-61.0,-137.72,154.59
-60.99,-137.71,154.92
-60.99,-137.71,154.92
-60.99,-137.71,154.92
-61.21,-137.71,154.95
-61.21,-137.71,154.95
-61.21,-137.71,154.95
-61.39,-137.71,154.95
-61.39,-137.71,154.95
-61.39,-137.71,154.95
-61.52,-137.72,154.96
-61.52,-137.72,154.96
-61.52,-137.72,154.96
-61.63,-137.71,154.96
-61.63,-137.71,154.96
-61.63,-137.71,154.96
-61.71,-137.72,154.97
-61.71,-137.72,154.97
-61.71,-137.72,154.97
-12.94,-9.44,79.11
-12.82,-9.52,79.2
-12.82,-9.52,79.2
-12.7,-9.58,79.29
-12.7,-9.58,79.29
-12.6,-9.62,79.37
-12.6,-9.62,79.37
-12.6,-9.62,79.37
-12.48,-9.68,79.5
-12.48,-9.68,79.5
-12.85,-9.63,79.56
-12.85,-9.63,79.56
-12.73,-9.66,79.64
-12.73,-9.66,79.64
-12.63,-9.7,79.73
-12.63,-9.7,79.73
-12.54,-9.73,79.81
-12.54,-9.73,79.81
-12.54,-9.73,79.81
-12.44,-9.78,79.93
-12.44,-9.78,79.93
-12.81,-9.71,79.99
-12.81,-9.71,79.99
-12.73,-9.79,80.06
-12.73,-9.79,80.06
-12.61,-9.78,80.09
-12.61,-9.78,80.09
-12.12,-9.03,80.66
-12.12,-9.03,80.66
-12.12,-9.03,80.66
-5.2,-0.52,77.75
-5.2,-0.52,77.75
-3.61,1.17,77.57
-3.61,1.17,77.57
-3.44,1.38,77.46
-3.44,1.38,77.46
-2.8,1.82,77.55
-2.8,1.82,77.55
-1.6,2.52,77.24
-1.6,2.52,77.24
-1.74,2.63,77.7
-1.74,2.63,77.7
-1.74,2.63,77.7
-1.61,2.77,78.22
-1.61,2.77,78.22
-1.87,2.99,78.81
-1.87,2.99,78.81
-1.6,3.09,79.09
-1.6,3.09,79.09
-1.99,3.18,79.18
-1.99,3.18,79.18
-1.86,3.22,79.84
-1.86,3.22,79.84
-1.8,3.26,80.32
-1.8,3.26,80.32
-1.8,3.26,80.32
-1.82,3.2,80.34
-1.82,3.2,80.34
-2.68,2.97,79.55
-2.68,2.97,79.55
-3.43,2.57,79.7
-3.43,2.57,79.7
-4.75,1.94,81.12
-4.75,1.94,81.12
-6.53,-0.68,78.78
-6.53,-0.68,78.78
-9.37,-4.73,81.61
-9.37,-4.73,81.61
-9.48,-5.11,81.77
-9.48,-5.11,81.77
-9.61,-5.48,81.9
-9.61,-5.48,81.9
-9.7,-5.76,82.03
-9.7,-5.76,82.03
-10.21,-5.93,82.15
-10.21,-5.93,82.15
-10.19,-6.11,82.25
-10.19,-6.11,82.25
-10.62,-6.21,82.37
-10.62,-6.21,82.37
-10.55,-6.38,82.48
-10.55,-6.38,82.48
-10.55,-6.38,82.48
-10.44,-6.53,82.63
-10.44,-6.53,82.63
-10.37,-6.61,82.73
-10.37,-6.61,82.73
-10.37,-6.76,82.85
-10.37,-6.76,82.85
-10.77,-6.78,82.93
-10.77,-6.78,82.93
-10.67,-6.85,83.03
-10.67,-6.85,83.03
-10.67,-6.85,83.03
-10.67,-6.85,83.03
-10.67,-6.85,83.03
-10.67,-6.85,83.03
-8.85,-8.29,82.86
-8.85,-8.29,82.86
-8.76,-8.38,82.95
-8.76,-8.38,82.95
-8.76,-8.38,82.95
-8.72,-8.42,83.11
-8.72,-8.42,83.11
-8.7,-8.44,83.21
-8.7,-8.44,83.21
-8.7,-8.44,83.21
-8.7,-8.48,83.35
-8.7,-8.48,83.35
-9.13,-8.45,83.45
-9.13,-8.45,83.45
-9.05,-8.46,83.55
-9.05,-8.46,83.55
-9.05,-8.46,83.55
-9.05,-8.46,83.55
-9.05,-8.46,83.55
-9.05,-8.46,83.55
-9.05,-8.46,83.55
-9.05,-8.46,83.55
0.65,-13.21,81.91
0.65,-13.21,81.91
0.65,-13.21,81.91
0.69,-13.28,82.12
0.69,-13.28,82.12
0.72,-13.32,82.27
0.72,-13.32,82.27
0.74,-13.34,82.43
0.74,-13.34,82.43
0.33,-13.3,82.59
0.33,-13.3,82.59
0.42,-13.32,82.76
0.42,-13.32,82.76
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
0.06,-13.28,82.92
16.24,-19.69,81.01
16.24,-19.69,81.01
15.85,-19.65,81.23
15.85,-19.65,81.23
15.95,-19.68,81.44
15.95,-19.68,81.44
15.95,-19.68,81.44
16.08,-19.71,81.76
16.08,-19.71,81.76
15.71,-19.67,81.99
15.71,-19.67,81.99
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
15.83,-19.69,82.2
28.72,-34.98,77.06
28.72,-34.98,77.06
28.77,-35.15,77.22
28.77,-35.15,77.22
28.77,-35.15,77.22
28.89,-35.28,77.53
28.89,-35.28,77.53
28.54,-35.23,77.79
28.54,-35.23,77.79
28.67,-35.29,77.98
28.67,-35.29,77.98
28.67,-35.29,77.98
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
28.83,-35.38,78.29
36.52,-56.56,67.43
36.52,-56.56,67.43
36.22,-56.49,67.67
36.22,-56.49,67.67
36.34,-56.59,67.78
36.34,-56.59,67.78
36.34,-56.59,67.78
36.5,-56.72,67.97
36.5,-56.72,67.97
36.18,-56.58,68.23
36.18,-56.58,68.23
36.32,-56.67,68.35
36.32,-56.67,68.35
36.32,-56.67,68.35
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
36.48,-56.77,68.56
38.83,-74.35,55.79
38.83,-74.35,55.79
38.87,-74.41,55.87
38.87,-74.41,55.87
38.55,-74.15,56.15
38.55,-74.15,56.15
38.64,-74.24,56.22
38.64,-74.24,56.22
38.64,-74.24,56.22
38.74,-74.35,56.33
38.74,-74.35,56.33
38.74,-74.35,56.33
38.74,-74.35,56.33
38.74,-74.35,56.33
38.74,-74.35,56.33
38.74,-74.35,56.33
38.74,-74.35,56.33
38.74,-74.35,56.33
39.98,-84.35,47.64
39.98,-84.35,47.64
39.66,-84.01,47.98
39.66,-84.01,47.98
39.69,-84.09,48.05
39.69,-84.09,48.05
39.69,-84.09,48.05
39.7,-84.21,48.17
39.7,-84.21,48.17
39.38,-83.91,48.49
39.38,-83.91,48.49
39.42,-84.02,48.54
39.42,-84.02,48.54
39.42,-84.02,48.54
39.42,-84.02,48.54
39.42,-84.02,48.54
39.42,-84.02,48.54
38.73,-88.81,44.46
38.73,-88.81,44.46
38.77,-88.92,44.42
38.77,-88.92,44.42
38.51,-88.6,44.68
38.51,-88.6,44.68
38.59,-88.7,44.67
38.59,-88.7,44.67
38.59,-88.7,44.67
38.69,-88.82,44.69
38.69,-88.82,44.69
38.45,-88.5,44.94
38.45,-88.5,44.94
38.54,-88.63,44.92
38.54,-88.63,44.92
38.54,-88.63,44.92
38.65,-88.78,44.92
38.65,-88.78,44.92
38.41,-88.47,45.17
38.41,-88.47,45.17
38.51,-88.6,45.15
38.51,-88.6,45.15
38.51,-88.6,45.15
38.63,-88.76,45.14
38.63,-88.76,45.14
38.7,-88.85,45.14
38.7,-88.85,45.14
38.76,-88.91,45.16
38.76,-88.91,45.16
38.76,-88.91,45.16
38.83,-89.01,45.19
38.83,-89.01,45.19
38.86,-89.06,45.22
38.86,-89.06,45.22
38.89,-89.1,45.25
38.89,-89.1,45.25
38.89,-89.1,45.25
38.93,-89.15,45.29
38.93,-89.15,45.29
38.95,-89.19,45.32
38.95,-89.19,45.32
38.96,-89.21,45.36
38.96,-89.21,45.36
38.96,-89.21,45.36
38.98,-89.24,45.43
38.98,-89.24,45.43
38.99,-89.26,45.48
38.99,-89.26,45.48
39.0,-89.28,45.52
39.0,-89.28,45.52
39.0,-89.28,45.52
39.01,-89.29,45.59
39.01,-89.29,45.59
39.01,-89.29,45.59
38.83,-89.3,45.65
38.83,-89.3,45.65
38.23,-88.9,45.9
38.23,-88.9,45.9
38.08,-89.0,46.01
38.08,-89.0,46.01
38.08,-89.0,46.01
38.03,-89.11,46.98
38.03,-89.11,46.98
37.68,-88.78,48.25
37.68,-88.78,48.25
37.6,-88.91,48.4
37.6,-88.91,48.4
37.6,-88.91,48.4
38.18,-89.49,49.66
38.18,-89.49,49.66
37.55,-89.14,49.48
37.55,-89.14,49.48
37.02,-89.16,48.45
37.02,-89.16,48.45
37.02,-89.16,48.45
37.01,-89.34,46.98
37.01,-89.34,46.98
36.91,-89.09,50.93
36.91,-89.09,50.93
36.12,-89.0,47.43
36.12,-89.0,47.43
36.12,-89.0,47.43
35.95,-89.65,46.33
35.95,-89.65,46.33
35.77,-89.09,46.96
35.77,-89.09,46.96
35.89,-89.18,46.95
35.89,-89.18,46.95
35.89,-89.18,46.95
35.82,-89.47,46.73
35.82,-89.47,46.73
35.63,-89.13,46.85
35.63,-89.13,46.85
35.76,-89.15,46.93
35.76,-89.15,46.93
35.76,-89.15,46.93
35.85,-89.29,46.85
35.85,-89.29,46.85
35.73,-89.02,47.2
35.73,-89.02,47.2
35.7,-89.14,47.3
35.7,-89.14,47.3
35.7,-89.14,47.3
34.43,-89.15,42.22
34.43,-89.15,42.22
33.53,-88.86,41.4
33.53,-88.86,41.4
33.52,-89.22,42.14
33.52,-89.22,42.14
33.52,-89.22,42.14
34.79,-89.12,45.06
34.79,-89.12,45.06
34.92,-89.22,45.09
34.92,-89.22,45.09
34.97,-89.29,45.08
34.97,-89.29,45.08
34.97,-89.29,45.08
35.03,-89.38,45.05
35.03,-89.38,45.05
35.06,-89.43,45.04
35.06,-89.43,45.04
35.09,-89.48,45.02
35.09,-89.48,45.02
35.09,-89.48,45.02
35.13,-89.53,45.0
35.13,-89.53,45.0
35.14,-89.55,45.0
35.14,-89.55,45.0
35.16,-89.58,44.99
35.16,-89.58,44.99
35.16,-89.58,44.99
35.17,-89.6,44.98
35.17,-89.6,44.98
35.19,-89.62,44.98
35.19,-89.62,44.98
35.2,-89.64,44.97
35.2,-89.64,44.97
35.2,-89.64,44.97
35.22,-89.66,44.97
35.22,-89.66,44.97
35.22,-89.67,44.96
35.22,-89.67,44.96
35.22,-89.67,44.96
35.22,-89.67,44.96
35.22,-89.67,44.96
35.22,-89.68,44.95
35.22,-89.68,44.95
35.22,-89.68,44.96
35.22,-89.68,44.96
35.22,-89.68,44.96
35.22,-89.68,44.96
34.96,-90.16,44.55
34.96,-90.16,44.55
34.96,-90.17,44.55
34.96,-90.17,44.55
34.66,-89.81,44.76
34.66,-89.81,44.76
34.71,-89.88,44.72
34.71,-89.88,44.72
34.71,-89.88,44.72
34.76,-89.95,44.69
34.76,-89.95,44.69
34.49,-89.62,44.88
34.49,-89.62,44.88
34.57,-89.72,44.83
34.57,-89.72,44.83
34.57,-89.72,44.83
34.66,-89.84,44.77
34.66,-89.84,44.77
34.4,-89.54,44.94
34.4,-89.54,44.94
34.5,-89.64,44.88
34.5,-89.64,44.88
34.5,-89.64,44.88
34.65,-89.78,44.81
34.65,-89.78,44.81
34.41,-89.48,44.98
34.41,-89.48,44.98
34.53,-89.62,44.91
34.53,-89.62,44.91
34.53,-89.62,44.91
34.67,-89.77,44.82
34.67,-89.77,44.82
34.44,-89.46,45.0
34.44,-89.46,45.0
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
34.55,-89.59,44.93
-35.49,5.52,98.82
-35.49,5.52,98.82
-35.44,5.68,98.51
-35.44,5.68,98.51
-35.39,5.78,98.26
-35.39,5.78,98.26
-35.79,5.79,98.07
-35.79,5.79,98.07
-35.68,5.88,97.85
-35.68,5.88,97.85
-35.59,5.97,97.61
-35.59,5.97,97.61
-35.52,6.02,97.38
-35.52,6.02,97.38
-35.52,6.02,97.38
-35.44,6.1,97.05
-35.44,6.1,97.05
-35.38,6.13,96.84
-35.38,6.13,96.84
-35.35,6.17,96.63
-35.35,6.17,96.63
-35.75,6.13,96.46
