-14.07,-17.04,88.28
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-13.98,-17.06,88.24
-30.84,-39.12,91.79
-30.84,-39.12,91.79
-30.86,-39.23,91.77
-30.86,-39.23,91.77
-30.86,-39.23,91.77
-30.85,-39.31,91.72
-30.85,-39.31,91.72
-30.83,-39.36,91.69
-30.83,-39.36,91.69
-30.83,-39.4,91.66
-30.83,-39.4,91.66
-30.82,-39.44,91.63
-30.82,-39.44,91.63
-31.26,-39.49,91.6
-31.26,-39.49,91.6
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-31.2,-39.51,91.56
-40.65,-65.31,98.62
-40.65,-65.31,98.62
-41.1,-65.59,98.76
-41.1,-65.59,98.76
-41.06,-65.67,98.78
-41.06,-65.67,98.78
-41.06,-65.67,98.78
-41.01,-65.76,98.79
-41.01,-65.76,98.79
-41.01,-65.76,98.79
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-40.98,-65.85,98.78
-38.94,-92.89,117.49
-38.94,-92.89,117.49
-38.94,-92.89,117.49
-38.81,-93.1,117.78
-38.81,-93.1,117.78
-38.74,-93.2,117.93
-38.74,-93.2,117.93
-38.67,-93.29,118.11
-38.67,-93.29,118.11
-38.62,-93.35,118.28
-38.62,-93.35,118.28
-38.62,-93.35,118.28
-38.5,-93.49,118.54
-38.5,-93.49,118.54
-38.49,-93.5,118.54
-38.49,-93.5,118.54
-38.48,-93.52,118.55
-38.48,-93.52,118.55
-38.48,-93.53,118.56
-38.48,-93.53,118.56
-38.48,-93.53,118.56
-38.48,-93.54,118.58
-38.48,-93.54,118.58
-38.48,-93.54,118.59
-38.48,-93.54,118.59
-38.49,-93.55,118.61
-38.49,-93.55,118.61
-38.49,-93.57,118.63
-38.49,-93.57,118.63
-38.49,-93.57,118.63
-38.5,-93.57,118.65
-38.5,-93.57,118.65
-38.5,-93.57,118.67
-38.5,-93.57,118.67
-38.51,-93.57,118.68
-38.51,-93.57,118.68
-38.52,-93.57,118.69
-38.52,-93.57,118.69
-38.52,-93.57,118.69
-38.51,-93.57,118.72
-38.51,-93.57,118.72
-38.51,-93.56,118.74
-38.51,-93.56,118.74
-38.51,-93.55,118.75
-38.51,-93.55,118.75
-38.52,-93.54,118.77
-38.52,-93.54,118.77
-38.52,-93.54,118.77
-38.52,-93.54,118.79
-38.52,-93.54,118.79
-38.52,-93.55,118.81
-38.52,-93.55,118.81
-38.51,-93.54,118.83
-38.51,-93.54,118.83
-38.51,-93.54,118.85
-38.51,-93.54,118.85
-38.51,-93.54,118.85
-38.52,-93.54,118.88
-38.52,-93.54,118.88
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-38.52,-93.53,118.89
-29.46,-106.36,125.2
-29.46,-106.36,125.2
-29.46,-106.36,125.2
-29.24,-106.36,125.14
-29.24,-106.36,125.14
-29.24,-106.36,125.14
-29.1,-106.39,125.13
-29.1,-106.39,125.13
-29.1,-106.39,125.13
-28.89,-106.36,125.13
-28.89,-106.36,125.13
-28.89,-106.36,125.13
-28.8,-106.33,125.2
-28.8,-106.33,125.2
-28.8,-106.33,125.2
-28.78,-106.32,125.28
-28.78,-106.32,125.28
-28.78,-106.32,125.28
-28.76,-106.33,125.35
-28.76,-106.33,125.35
-28.76,-106.33,125.35
-28.74,-106.34,125.43
-28.74,-106.34,125.43
-28.74,-106.34,125.43
-28.73,-106.34,125.51
-28.73,-106.34,125.51
-28.73,-106.34,125.51
-28.71,-106.34,125.59
-28.71,-106.34,125.59
-28.71,-106.34,125.59
-28.71,-106.35,125.67
-28.71,-106.35,125.67
-28.71,-106.35,125.67
-28.69,-106.37,125.76
-28.69,-106.37,125.76
-28.69,-106.37,125.76
-28.69,-106.37,125.85
-28.69,-106.37,125.85
-28.69,-106.37,125.85
-28.69,-106.38,125.93
-28.69,-106.38,125.93
-28.69,-106.38,125.93
-28.7,-106.39,126.01
-28.7,-106.39,126.01
-28.7,-106.39,126.01
-28.69,-106.4,126.09
-28.69,-106.4,126.09
-28.69,-106.4,126.09
-28.69,-106.42,126.18
-28.69,-106.42,126.18
-28.69,-106.42,126.18
-28.68,-106.43,126.27
-28.68,-106.43,126.27
-28.68,-106.43,126.27
-28.67,-106.43,126.35
-28.67,-106.43,126.35
-28.67,-106.43,126.35
-28.52,-106.45,126.4
-28.52,-106.45,126.4
-28.52,-106.45,126.4
-28.29,-106.47,126.42
-28.29,-106.47,126.42
-28.29,-106.47,126.42
-28.11,-106.48,126.43
-28.11,-106.48,126.43
-28.11,-106.48,126.43
-27.97,-106.48,126.45
-27.97,-106.48,126.45
-27.97,-106.48,126.45
-27.86,-106.5,126.46
-27.86,-106.5,126.46
-27.86,-106.5,126.46
-27.77,-106.52,126.48
-27.77,-106.52,126.48
-27.73,-106.52,126.49
-27.73,-106.52,126.49
-27.69,-106.53,126.5
-27.69,-106.53,126.5
-27.65,-106.53,126.5
-27.65,-106.53,126.5
-27.62,-106.53,126.51
-27.62,-106.53,126.51
-27.62,-106.53,126.51
-27.58,-106.54,126.53
-27.58,-106.54,126.53
-27.58,-106.54,126.53
-27.56,-106.56,126.55
-27.56,-106.56,126.55
-27.56,-106.56,126.55
-27.54,-106.56,126.56
-27.54,-106.56,126.56
-27.54,-106.56,126.56
-27.53,-106.57,126.57
-27.53,-106.57,126.57
-27.53,-106.57,126.57
-27.52,-106.57,126.58
-27.52,-106.57,126.58
-27.52,-106.57,126.58
-27.51,-106.56,126.59
-27.51,-106.56,126.59
-27.51,-106.56,126.59
